distance_m,visibility_km,humidity_pct,rain_rate_mmph,Cn2,Pt_RF_dBm,Pt_FSO_dBm,Pt_THz_dBm,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,Eb_RF_J,Eb_FSO_J,Eb_THz_J,best_channel
2373.7341297595494,3.3096557184292132,55.205421115029694,99.58651823279853,1.9843575454917284e-15,22.893183163408594,14.637038269483831,1.8899774247549517,4.938147947852244,87.55483335155412,-93.08209187604996,1.9467864568592577e-08,2.908732791482382e-11,1.5452464071068685e-12,1
195.33714675279091,8.37479590834569,44.93386486651156,95.64437503156235,1.1618053595788405e-15,38.73941777756191,13.414501222901139,15.368568890233021,42.49106467987535,91.99685093890625,-44.57325602212639,7.480692063809173e-07,2.195078834970342e-11,3.442364774768719e-11,1
2434.103959086739,16.397248680132726,77.35336029804844,87.97493682396765,6.164740508101543e-15,34.34314778359686,1.583136295851968,17.75340798200577,16.171207551436893,76.8950026023609,-78.8835140030535,2.7184088684750434e-07,1.4398379945881473e-12,5.961297531002987e-11,1
690.3912535122932,7.21805024111114,68.02349511979489,74.74228852688226,4.941235972560114e-15,30.284489653778028,6.516238808605895,8.89238692741335,23.067759802174436,84.56764112553675,-65.25462879953034,1.0676993181540921e-07,4.483569238770301e-12,7.748875670135886e-12,1
269.5558560112653,22.06764882037052,87.1855677218862,16.194761267885994,2.4319947536128473e-14,26.167766123993765,2.107750347516677,8.690356561969804,27.122988036313842,80.5540821073622,-54.71432307207526,4.13786780995584e-08,1.6247069369004188e-12,7.396660001999867e-12,1
3796.0532936407994,16.7000957863638,82.71477111059919,15.57859704359148,8.78086228173642e-15,36.263530873544866,13.15242128592307,3.4122543272953765,14.240918886381323,82.07930486876192,-106.40834906996088,4.230123893586608e-07,2.0665319710909395e-11,2.1939434677118993e-12,1
3862.871811967492,21.821820635771495,98.22688970669839,14.967705044777768,9.75661550528918e-15,38.74106555003068,4.494914336128824,15.59753755987889,16.566976259750774,72.35405714224608,-96.01768242177408,7.483530878865912e-07,2.815084487507854e-12,3.628722486662121e-11,1
3235.50541898468,10.187072205152457,36.33726150394543,45.96124559658731,2.2009038729842493e-14,21.633853216747067,10.999566774865354,1.2149516574179287,0.9933970306292395,71.90644712171687,-100.48670352218392,1.4567509892226952e-08,1.2587998354969997e-11,1.3228029834231924e-12,1
1225.408939001749,1.3326359943045376,35.61909378495595,47.60034628074143,9.78102786080901e-15,38.89392875443667,19.790926350394983,0.26401521230390523,26.692871675793427,89.23939991731594,-81.47550680615953,7.751627155001081e-07,9.529994171797795e-11,1.0626775877030653e-12,1
399.7117348854716,14.615429102200018,93.51524889589024,57.759057928743694,9.13192162062853e-15,39.17446390097754,1.7412555248927197,12.264761274251065,36.70651481822138,80.16388098499337,-55.490215543984164,8.268874301573217e-07,1.4932260317989899e-12,1.684519828473334e-11,1
2740.089775783506,8.810240816771621,96.90125567530717,22.671990878915327,3.78039525990646e-14,39.94260442340824,18.531445827991654,4.191010212247739,20.751289553922902,75.10164086189359,-96.54899463311801,9.868711256013237e-07,7.130903885291786e-11,2.6248290337715473e-12,1
1766.2084500210092,11.480615210097655,58.464404215459226,3.971406346841244,5.527568823979877e-15,24.90582595663888,9.138795581800407,11.369471349110407,9.532903491630293,85.79374347909781,-77.44151388416236,3.0944437717770306e-08,8.201240697986754e-12,1.3707149038655237e-11,1
496.9325570306675,17.187200241107348,61.91088807711438,10.076234962977415,1.1964316473782897e-14,29.576029459439642,11.179604996102206,5.001820708855867,25.21821077696518,89.45526707620454,-64.99799913675412,9.069909338644253e-08,1.3120805559177957e-11,3.1636036714893793e-12,1
1985.755871343968,17.666284343236356,55.8088800157224,6.940076377702454,4.4974868455332126e-15,24.370507618109873,16.06030421101138,4.874102939688196,7.979382869879927,92.88656242290753,-86.20354707041784,2.7355884524709888e-08,4.036736681769653e-11,3.071922776355798e-12,1
147.2101992497214,1.175132164212477,84.43808125559806,79.2812049741549,1.274900404268873e-14,30.792330680012093,15.395844137778127,2.609678504039139,37.001346753026375,92.93122912817351,-54.70763076174302,1.2001431978927115e-07,3.464052088131934e-11,1.8237606894602883e-12,1
3638.18840429434,19.34791548457053,83.95506331437855,13.469484635380791,1.0401242354017628e-15,35.207085202325416,0.631390336518467,7.906907964170562,13.55413092596936,77.53153630696973,-100.58452184442763,3.3167177900944966e-07,1.1564824155320288e-12,6.17576549107896e-12,1
1042.5321265840676,12.591213416423933,45.429376305549745,75.0457056022892,1.7163733916628752e-14,33.21348893382663,11.122809160457098,2.381320899332604,22.415147541520355,87.84571904761252,-77.11425768387326,2.0957954510591934e-07,1.2950332409567897e-11,1.730342559957023e-12,1
2653.463914572388,14.139119946451475,56.87258909042995,10.710157638225127,2.1290625478958294e-14,28.5277655449692,19.236332751249762,17.919748908441782,9.617787629769353,86.0819850227613,-79.81591896333433,7.124863599484253e-08,8.387514329202464e-11,6.194052625267518e-11,1
1253.7271935967497,7.800857537151387,44.87056739256962,49.58354912090292,3.094749489829937e-14,36.58228852921047,9.654901312704464,5.3188152137407645,24.18254804871016,83.58507720628971,-77.01288800670312,4.5522788080254426e-07,9.23613200373895e-12,3.403153365899329e-12,1
2085.071404499465,10.810427757014233,33.26369015049311,28.785956824303415,7.0663984644606496e-15,34.08626603367724,18.305314591952488,15.824498224123808,17.268085888087143,93.79382777765835,-75.34431814969426,2.5622800983786354e-07,6.769108248541377e-11,3.823400762351612e-11,1
2191.374014579686,17.90419078249363,33.92850248447502,65.14297788300944,3.063462247802714e-15,21.669416851673397,4.264435593722828,11.26543201035662,4.414212968683785,81.29824128855101,-80.96666630947192,1.468729051008732e-08,2.669583807213664e-12,1.3382683315183625e-11,1
747.5692775468528,19.529488172134332,40.27761870243058,14.598178399521956,1.7420527906969456e-14,39.02624995391191,14.033300801675619,9.279104399669176,31.120914141917524,91.67102169161467,-65.5078744202894,7.99143912198385e-07,2.5312210889292933e-11,8.47052717258177e-12,1
3878.642664780589,9.984101438615461,32.09174246242305,58.86141575654856,4.095939850266709e-14,37.70896395590134,11.732317418548634,13.591125944701306,15.488707381595262,46.20171602079629,-93.03902814013736,5.900602997932367e-07,1.490156020809891e-11,2.2861914407662474e-11,1
3102.779965210847,17.432379549957588,59.62226443934131,57.158929001932044,2.0321481018924565e-14,37.12759730885205,2.62842506428721,14.697867151407548,16.849271642841614,66.52586316750828,-87.32484492055238,5.161307460539632e-07,1.8316500680329067e-12,2.949760224358136e-11,1
3758.6007768411146,6.8220657913667315,34.48136572594416,40.29528599200918,3.532417163552325e-14,30.701530725165256,3.0099566106494846,8.342178207402124,8.759069131695242,44.662995175780935,-97.51728074438338,1.1753117352499841e-07,1.9998418895782424e-12,6.826810074889149e-12,1
3580.361128206319,20.884555296849122,89.31879741374857,48.249121496444324,1.5949670245526984e-15,28.984604130988934,14.00423642767609,12.932744363860033,7.462871463844323,90.5082703524108,-95.41736627392862,7.915173027858029e-08,2.5143379056920966e-11,1.9646013420580287e-11,1
2395.62091545623,15.44044885323045,79.84573841777711,14.697719693234657,3.7178129947977e-14,31.237968653612725,2.3599506952657245,2.3278172278585973,13.215443319755536,64.41622699645714,-94.03814901500084,1.3298322636719068e-07,1.721849027007808e-12,1.7091560741594196e-12,1
3688.278197742236,19.492069643638928,84.85499902283019,81.05140687387865,1.6128330822193662e-14,39.32144673558299,12.768420999987079,19.076415072746933,17.53423877720067,75.36123641423508,-89.93472352468146,8.553516028751659e-07,1.8916557288372843e-11,8.084282984499665e-11,1
363.0850831871588,12.19029388178726,73.22360827326283,60.475788280793644,2.4947986728741194e-14,35.01115881908781,17.75997308978022,7.366903074758399,33.3780615441317,95.98213769612698,-59.15431580168041,3.170413305092264e-07,5.970315871813183e-11,5.453688234947902e-12,1
791.9716210523893,6.113177482057904,76.47141322886819,11.944800246508025,5.189093591954929e-15,21.47369743302179,6.207451104351236,4.585223231188522,13.06729461604769,84.03318224999337,-71.53398837323277,1.4040085201750535e-08,4.1758521190016814e-12,2.8742353280453436e-12,1
190.45688275304687,11.016162276184277,37.93870236447677,91.75378403371657,9.29744740394003e-15,32.12771557297467,4.765428474853772,14.791660141571185,36.099197769343824,83.34101721869963,-44.87496877306103,1.63219317414289e-07,2.9960071638573883e-12,3.014158001225899e-11,1
1308.0680197454246,9.846392164718859,34.071735397341385,62.26264606232089,1.101633173280492e-14,22.94017579062404,10.779630271908953,13.501213587762734,10.170708908304633,87.32488995583174,-69.23699334293008,1.9679659460171803e-08,1.1966386534854562e-11,2.2393468117758432e-11,1
1560.8223858610331,8.651555314283899,99.24498785379892,17.23363973917994,7.609928211666859e-15,30.921495340431775,18.555506891719947,7.299030005646994,16.62092995485409,94.96087803130972,-80.44412492668695,1.2363730617813125e-07,7.17052062239545e-11,5.369118640057989e-12,1
1092.6826367778447,5.698256819666219,56.106455315089406,22.41818211877615,1.4590843606134514e-15,29.286991034546862,1.480141837277409,7.703997709572676,18.08384308945621,78.91915855821586,-72.72932462870611,8.4859233268887e-08,1.4060934453234107e-12,5.893859394040237e-12,1
3316.662661516198,19.09959497605525,33.58890134670566,20.413938820216703,2.478216553629242e-15,32.876847371638455,17.538574168416655,8.168931499306375,12.026341443784673,93.53194075917014,-94.03036626241789,1.9394774619336067e-07,5.673583055052208e-11,6.559838538366708e-12,1
1433.4457735074213,2.615615702353732,41.17521944449088,22.53023875643334,1.7261787275265377e-15,25.21590809965342,3.0522527019023027,11.084908030958022,11.654445286743794,77.41652878502698,-73.3642924153715,3.3234627077786824e-08,2.0194135695190377e-12,1.2837805840067265e-11,1
1130.9286936526491,22.24524278220293,91.19441978415533,20.977224689629992,2.5523061938735827e-14,24.178636358286976,8.388907135419057,6.6271011225482095,12.676709787642992,84.08948561398326,-75.13283185071484,2.6173610537028618e-08,6.900661328032013e-12,4.599494588780143e-12,1
2175.3573718014113,4.7881057109949605,44.4059073638993,74.59723766055136,4.295493968240085e-15,36.540886742881874,16.443134815787356,10.837814319309002,19.34825882639211,90.8118870963323,-81.69545649953761,4.509087617364243e-07,4.4087297873832026e-11,1.212778339982997e-11,1
572.287657649303,24.506904470362763,62.692944989002854,59.13998432638527,3.0852209413172217e-15,38.261956589357695,11.287624976826109,13.119141397747027,32.67594611823684,89.77899785917425,-58.586049781375095,6.701864747275883e-07,1.3451245455660613e-11,2.0507567031715022e-11,1
3210.765953208618,24.717467178133322,76.72319301986903,23.33515218811082,2.34927690188229e-15,24.378834647428597,5.488858026911854,15.100621365669333,3.809721565614524,81.88153238382414,-88.9860830254402,2.7408386175897966e-08,3.5390427006618533e-12,3.2363995831781357e-11,1
307.4570682822856,10.260482510408218,97.61074392841464,93.1952066266139,1.5595863067666865e-14,26.118153457378703,2.4585055990701177,1.3783333082277482,25.929170892568266,80.86139852428076,-63.48876125431991,4.0908668639004944e-08,1.7613698573438055e-12,1.3735147601457727e-12,1
3947.678877036064,24.70161627949044,30.98647491756462,1.161667073533501,7.648573535682202e-15,20.176887159637296,12.63481183620804,15.704391013325498,-2.1818731947691106,82.42126695556176,-91.38123010291315,1.0415706077335878e-08,1.8343456899582255e-11,3.719110665126531e-11,1
3091.2566294936632,21.792178673377794,64.13078409986684,68.559132942792,1.0137010241295397e-14,33.35563082844277,16.331947018451867,14.15091151919459,13.107570850429852,87.45630710267501,-88.04686439726561,2.1655244067167185e-07,4.2972903866279653e-11,2.6007053550624266e-11,1
802.8755693213479,2.519541785193307,99.72222882357447,54.3384128424765,1.9275359563901394e-14,39.35538430131483,9.596175006978676,7.132435893062928,30.828021413204226,84.80022110584098,-69.55009496179468,8.620618580189822e-07,9.112079511096078e-12,5.167061007672672e-12,1
32.03324732317357,23.709549808901144,38.52054161881414,53.143636396889825,4.44341831330608e-14,28.081664544236546,13.840478599618693,12.660601937308929,47.5380585563132,92.51789403714848,-30.61015972099679,6.429340909683476e-08,2.4212958627964212e-11,1.8452711582298858e-11,1
3263.6910995347885,1.5416024546625584,38.66018791807534,55.13522749350569,1.8165993367155664e-14,31.0582068168569,11.237967845429601,17.855935723523153,10.340503416327692,58.34178841651338,-84.23409626434659,1.2759118815351635e-07,1.3298320162020592e-11,6.103705518819341e-11,1
2830.3608019519925,4.956900196608125,36.09296209567706,48.66269323291438,4.4658465292666286e-14,27.22890274183921,14.357250782147155,11.587230339865286,7.751255106279359,63.58883375727061,-86.61842911662598,5.2831175534681387e-08,2.7272508024801744e-11,1.4411959532319063e-11,1
2918.7386004835394,14.82259075074352,65.54908260969438,94.64782950587154,1.5320983734453958e-14,32.55139898376149,18.390793443732008,0.2804023792576782,12.798496236200691,86.77125934935181,-100.41750473413478,1.7994504750080455e-07,6.903659202198793e-11,1.0666949472701582e-12,1
3087.3686832769235,2.4780608708003333,54.388783822705804,61.87401139493057,1.414401225320486e-14,29.27504118693012,7.513476107142578,8.398756920726742,9.0391532766904,67.22738303821562,-93.1621182689411,8.46260594400995e-08,5.640889738309362e-12,6.916329767676645e-12,1
305.43816041902056,4.462330046239538,80.13778394658013,45.93934265916817,1.7581234321688512e-15,36.90377942663186,14.62446044677828,0.9595140327299401,36.77288433834333,92.86904877058527,-63.72958274745503,4.902052325218589e-07,2.9003208499584872e-11,1.2472439422078287e-12,1
1440.2782568916477,23.860548784249847,69.99076646289691,86.00550932797526,1.4386698917582171e-15,39.22268595446055,19.121983133344703,3.074086655835173,25.61435112764451,97.302989735804,-82.28625362336814,8.361199683488055e-07,8.169553352315479e-11,2.0295916411641352e-12,1
472.31754750526756,24.869853179746396,70.65879972640204,88.96570031078083,1.0981331537045458e-15,25.946496828389876,4.488585220746016,9.976697086095578,22.02766051673504,83.07109702450826,-59.51093741019528,3.932327521612798e-08,2.8109849608189596e-12,9.94648675406764e-12,1
3453.7826692436183,20.054345273617283,65.77413503942034,77.44035526609203,1.508722196808621e-14,30.75691786610943,18.400008116915316,0.043837565733728656,9.542232786100598,83.67294505894903,-105.50826457645138,1.1903968983165534e-07,6.918322639444954e-11,1.0101450885209647e-12,1
2496.959526041956,13.122630090885218,99.44454330652425,57.38101237414413,1.2668639873378679e-14,31.59921507326135,8.329974901459067,14.936134247747422,13.20995619929424,80.31653647957029,-83.43697075671176,1.4451785512623123e-07,6.807654244350864e-12,3.1161146259741783e-11,1
1330.2831191620703,22.557372924446042,67.73343273426029,4.270094765914568,1.1819803516769557e-14,21.88468319903912,1.077954369214067,4.008862178375674,8.973838078357005,77.7833253706404,-79.8974251859888,1.5433638368191985e-08,1.281726716538707e-12,2.517017400147511e-12,1
263.5978176412343,3.241519886647433,35.065411890278334,91.01052609315168,1.15340717082865e-14,24.044964162131123,4.407962208375194,4.935166746631725,25.19312772230262,82.44869594936912,-57.96041919354403,2.5380280421352807e-08,2.7592828448664036e-12,3.1154205097209704e-12,1
1250.819463645492,23.60085079650272,52.5536246677416,81.75641714942891,1.4774238684866912e-14,36.77731564603739,17.762408340553158,12.006566466223838,24.395367192469507,94.29326593119335,-70.48002271932111,4.7613659802129247e-07,5.973664588881754e-11,1.587291339281203e-11,1
1307.4814548867207,9.113046722658089,84.64741735482889,93.3511778954227,2.627401194808976e-14,28.60459452308993,11.096482642162036,9.166244444234156,15.836657227747509,85.43935330488607,-74.88726947426585,7.252027667302317e-08,1.2872066187490445e-11,8.253239431196288e-12,1
2921.1286515688757,21.606490085213263,73.99186375393899,13.45316633041358,1.7125064246706672e-14,21.505483804733668,18.36855607447005,0.23775394101107405,1.759967536120513,85.89406564884918,-100.97559539405734,1.4143222720174347e-08,6.868400441215317e-11,1.0562710917781815e-12,1
2553.8543107073006,16.87514844664208,77.8763420832437,96.11453918112231,1.0427627036003688e-14,32.40480662353244,10.722728043937442,10.34623385345946,13.813862886635746,83.71495335629551,-87.51855403271858,1.7397252323038746e-07,1.1810622932642279e-11,1.082987353826205e-11,1
3549.9788428795428,24.02672044936519,94.52643606092322,96.56962576060424,2.3456473152710927e-15,28.416539740537893,0.0729296481078312,8.704486158177485,6.958846092999636,76.04141744885348,-99.73515763740141,6.944707746028387e-08,1.0169344615372926e-12,7.420763926986498e-12,1
1894.1375513961777,21.684609720997546,61.064620145635516,45.338853053768766,2.0117293623137863e-14,37.70724593993306,13.904936777161334,10.74175899990421,21.721678874957632,86.5990808166986,-79.56435216402289,5.898269253029408e-07,2.457500855648579e-11,1.1862491110665287e-11,1
487.1810412938238,22.2534964319972,31.366543529027165,7.437551261903375,2.655247709552224e-15,27.167959112789088,8.965731766344028,4.494745274563616,22.982382829020437,87.49800694725643,-64.97448854915302,5.209498427563698e-08,7.880852090190344e-12,2.814974904414753e-12,1
2855.84670101975,15.977981724940747,99.30630024572609,62.185999175355,1.4316278916375724e-14,33.68186316990581,1.5604140151860535,19.468033049794766,14.123942564331827,70.98555520661967,-82.57186700282213,2.3344593555836792e-07,1.4323244369981038e-12,8.84714825521617e-11,1
3045.5323439814206,20.912384008918757,61.820443533738235,62.624535631672586,1.6937852594524297e-15,24.593788211276408,5.302983596886088,11.332496552560388,4.476441130910558,82.22199073479557,-90.3078500197814,2.8799093719093248e-08,3.3907702157032794e-12,1.359094500902231e-11,1
2249.49601830229,19.049713193652792,36.83281375028653,53.06030141094297,7.354380159421948e-15,38.35430416639629,2.9758520099765895,17.450314710254148,20.873103600569877,78.33365769869215,-75.46987263821632,6.845897882267213e-07,1.984198883846504e-12,5.559445421730069e-11,1
3086.1590480186983,4.459766707145238,68.40088725612998,32.81443953569803,1.1893017014227979e-14,39.1110232961277,9.005765617189677,17.527608876766298,18.884042048794612,75.24600566570166,-84.88737011040439,8.148962694129865e-07,7.95383471225572e-12,5.6592761681612806e-11,1
1980.2444294939191,16.390623838154454,71.31422229556983,7.18162671922371,2.4264559749944183e-14,29.497141609583828,6.037929384270124,4.475611885554658,13.13012570674411,76.85301250181277,-87.15827542012667,8.90664537644358e-08,4.015992919347174e-12,2.802600457430691e-12,1
2095.7039892341563,4.130300889743887,69.50333917690887,56.23815007257509,1.5616755769749318e-14,25.425982771038257,4.186027659243317,10.224152167521972,8.560034793986944,74.37571711976152,-82.56803240773621,3.488175096053923e-08,2.6218193592378314e-12,1.0529681059533201e-11,1
1715.888663250613,21.801674986195483,97.54425517175426,31.41723401116644,2.3448291451097423e-14,20.550451250866452,12.95364314021934,13.293598598134135,5.425378006188083,85.84074109963605,-76.29702577214925,1.1351287543625022e-08,1.97407802479612e-11,2.134813103355774e-11,1
111.4223157089398,2.1157700838292275,52.374480290937996,9.965731918479005,2.837788930109274e-14,31.22327932817555,18.911614972275697,15.433398369538228,39.85227526121943,97.14736376502553,-39.153767855036136,1.325341914147303e-07,7.783259263747128e-11,3.4941362591805046e-11,1
440.4867937032848,24.682643419735246,32.41591886161653,19.028283393170486,3.086289501539022e-14,33.30524511341107,19.21765840332196,15.560602566807766,29.994490739159772,97.23563337586657,-52.779962254778894,2.1405457345834867e-07,8.351526054483933e-11,3.597992524483671e-11,1
135.40245089006964,10.315353320373932,94.38265665306093,79.05105495540424,3.139440852376091e-14,31.841508305414074,7.446402914421395,19.393160503304237,38.77681414384286,86.0093660577242,-37.145872445383986,1.5280966743049122e-07,5.55444014879514e-12,8.695930304291306e-11,1
2549.277540942484,4.680419165685173,43.38669982893981,80.64308365555914,2.8034283091063395e-15,32.69244667376233,5.284185831749872,11.609717536033983,14.119378639995816,79.27105812062732,-84.45100467887738,1.858851376529255e-07,3.3761255076515676e-12,1.448677628876253e-11,1
1264.2803644945434,23.424037099699962,82.46145662265013,76.7619241750679,2.3583514321686415e-14,23.07465033479531,12.512571286369807,1.94085538583336,10.600022794224941,87.83012203408592,-81.47639962863818,2.029855082768878e-08,1.7834343560862187e-11,1.5634555503142712e-12,1
2039.197057747164,1.6129366626312747,44.28067782391102,7.582790742926216,1.06847035428525e-15,24.7825839818215,7.278363384107374,19.541231656448414,8.16066512054472,75.08121559904458,-71.62377543156956,3.007865401526352e-08,5.343629495847201e-12,8.997527146605611e-11,1
3631.1902309651114,12.017588045470095,88.02828139598195,11.058432384352646,3.893186263849215e-14,36.06608066089642,16.126866566470067,19.411438598523397,14.430470687468159,57.68098808802827,-89.31233861615263,4.0421094236212535e-07,4.0990824757821734e-11,8.732605876615757e-11,1
